NodeCount,SimCnt,CompileTime,KeyGenerationTime,EncryptionTime,ExecutionTime,DecryptionTime,ReferenceExecutionTime,Mse
36,0,0.2861030006897636,76.72199999979057,30.997322999610333,6.400066000423976,15.867666001213365,3.7492389983526664,6.513667719539756e-10
36,1,0.27040200075134635,48.303503999704844,34.05615500014392,5.597958001089864,21.445324000524124,4.304043999582063,5.502188315070153e-10
36,2,0.2780029990390176,39.11930700087396,30.150614999001846,4.829749999771593,15.782164000484045,3.394436000235146,7.448844137316552e-10
40,0,0.2670030007720925,37.80579399972339,30.824421000943403,4.879651000010199,15.77116400039813,3.389636000065366,6.797239136925089e-10
40,1,0.2765019999060314,38.63450200151419,30.772721000175807,5.3064549992996035,15.906466000160435,3.42253599956166,1.1950856655690546e-09
40,2,0.2834030001395149,40.954826999950456,30.753119999644696,6.054964000213658,16.268469000351615,3.3924359995580744,6.809592633488182e-10
44,0,0.29590300073323306,39.23120799845492,31.344527000328526,4.9341520007146755,15.768064000440063,3.484236000076635,3.2104947642879106e-09
44,1,0.39990400000533555,40.82452500006184,30.332615999213886,5.580859000474447,15.748063999126316,3.5768369998550043,1.0426892150185224e-09
44,2,0.2726029997575097,38.78330400038976,30.89812100006384,4.904351000732277,16.328969999449328,3.5194369993405417,4.883996371251121e-09
48,0,0.27700300051947124,38.56980199998361,30.54801799953566,4.858751000938355,15.80306500000006,3.411134999623755,6.942445881212406e-10
48,1,0.27810299980046693,38.55100199871231,30.553917998986435,4.9806520000856835,15.707963999375352,3.4585359990160214,8.630961911802515e-10
48,2,0.26900200100499205,40.87852599877806,32.09683500062965,5.098853000163217,16.426670999862836,3.6411380006029503,9.187004623296745e-10
52,0,0.3826039992418373,41.273629998613615,30.77412099992216,4.818249999516411,15.704862998973113,3.367036000781809,6.554371694815286e-10
52,1,0.2743029999692226,39.016205999359954,30.566318999262876,4.8334500006603776,15.69126399954257,3.3880350001709303,7.871493145381692e-10
52,2,0.27370299903850537,38.99840600024618,30.539018000126816,4.935752000164939,15.743764000944793,3.4109349999198457,2.7109787499092737e-09
56,0,0.31990400020731613,39.43871100091201,30.779820999669028,4.83304999943357,15.760664000481484,3.3696350001264364,2.672944830149595e-09
56,1,0.3034029996342724,38.83340500033228,30.795720998867182,4.8327500007872,15.826264998395345,3.3883349988172995,2.931301580640074e-09
56,2,0.2718029991228832,53.04095300016343,35.94727400013653,4.852351001318311,15.711664000264136,3.3834349997050595,7.017159178203979e-10
60,0,0.30070300090301316,39.42211100002169,30.989423001301475,4.836150001210626,16.769874999226886,4.091742999662529,9.118361361109889e-10
60,1,0.2906030003941851,40.35721999935049,30.12701400075457,4.814750000150525,15.905566000583349,3.3982360000663903,3.4869223631171743e-09
60,2,0.2724030000536004,40.215019000243046,40.208218999396195,4.909851000775234,17.10437799920328,3.4460360002412926,1.090696320572398e-09
